BSU number Source,Source,BSU number target,Target,beta.mean,var.exp.rank.mean,"prior (Interaction (0=novel, -1=recovered prior repression, 1=recovered prior activation)"
BSU17590,xylR,BSU17600,xylA,-0.573,3043.25,-1
BSU17590,xylR,BSU17610,xylB,-0.479,10889.263,-1
BSU17590,xylR,BSU18810,yobA,-0.206,42688.285,0
BSU17590,xylR,BSU18819,yozU,-0.233,41826.69,0
BSU17590,xylR,BSU19450,rsbRC,-0.223,41414.942,0
BSU02220,ybfI,BSU02210,ybfH,0.653,2172.53,0
BSU02320,ybfP,BSU01730,sigW,0.203,38020.277,0
BSU02370,ybgA,BSU02350,gamP,0.316,26854.123,0
BSU02370,ybgA,BSU02360,gamA,0.403,10489.53,0
BSU02370,ybgA,BSU02380,ybgB,0.547,6085.767,0
BSU02500,ycbG,BSU02460,ycbC,-0.897,1157.18,-1
BSU02500,ycbG,BSU02470,ycbD,-0.92,1017.89,-1
BSU02500,ycbG,BSU02480,ycbE,-0.852,969.805,-1
BSU02500,ycbG,BSU02490,ycbF,-0.738,1380.74,-1
BSU02500,ycbG,BSU02510,ycbH,-0.648,1605.12,-1
BSU02500,ycbG,BSU02520,ycbJ,-0.239,36249.375,-1
BSU02500,ycbG,BSU34660,yvdB,-0.302,42117.198,0
BSU02500,ycbG,BSU39350,hutH,-0.29,43018.643,0
BSU02500,ycbG,BSU39360,hutU,-0.314,42349.707,0
BSU02500,ycbG,BSU39390,hutM,-0.304,43157.433,0
BSU02970,yceK,BSU22019,ypzF,0.154,40451.652,0
BSU03080,ycgE,BSU03090,ycgF,0.427,15374.097,0
BSU03080,ycgE,BSU04010,sipU,0.166,43201.105,0
BSU03080,ycgE,BSU05900,thiL,0.182,42652.245,0
BSU03080,ycgE,BSU05920,tsaB,0.138,44731.31,0
BSU03080,ycgE,BSU12229,yjzI,0.279,41885.24,0
BSU03080,ycgE,BSU22760,hepS,0.218,40592.912,0
BSU03080,ycgE,BSU25680,yqeG,0.227,40988.52,0
BSU03080,ycgE,BSU28650,ysgA,0.171,43958.58,0
BSU03080,ycgE,BSU37610,ywzC,0.175,40808.135,0
BSU03170,ycgK,BSU36160,ywqM,0.267,26796.315,0
BSU03170,ycgK,BSU37580,ywgB,0.24,32032.048,0
BSU03750,yclJ,BSU03730,yclH,0.462,3943.983,1
BSU03750,yclJ,BSU03740,yclI,0.397,16070.058,1
BSU03750,yclJ,BSU07990,yfjR,0.145,38359.705,1
BSU03750,yclJ,BSU12880,ykcB,0.507,5710.155,1
BSU03750,yclJ,BSU12890,ykcC,0.412,5078.385,1
BSU03750,yclJ,BSU14740,ylaD,0.155,43361.967,0
BSU03750,yclJ,BSU18170,yngA,0.574,2550.87,1
BSU03750,yclJ,BSU18180,yngB,0.376,10400.263,1
BSU03750,yclJ,BSU18190,yngC,0.147,38166.582,1
BSU03750,yclJ,BSU26290,yqaJ,0.178,41837.637,0
BSU03750,yclJ,BSU32470,pucE,0.222,41111.075,0
BSU03750,yclJ,BSU36100,ywrD,0.177,43399.635,0
BSU03750,yclJ,BSU40490,yycA,0.163,43267.665,1
BSU03850,ycnC,BSU00030,yaaA,0.185,44120.308,0
BSU03850,ycnC,BSU03840,ycnB,0.534,5784.76,0
BSU03850,ycnC,BSU25640,nadD,0.258,31146.825,0
BSU03850,ycnC,BSU40440,dnaC,0.264,35333.438,0
BSU03960,ycnK,BSU03940,ycnI,-0.677,1623.18,0
BSU03960,ycnK,BSU03950,ycnJ,-1.445,68.465,-1
BSU03880,yczG,BSU09380,nsrR,0.236,39204.21,0
BSU03880,yczG,BSU12820,spoIISB,0.173,40350.83,0
BSU03880,yczG,BSU23990,yqiW,0.193,42204.793,0
BSU05130,ydeB,BSU14690,yktD,0.22,43940.73,0
BSU05130,ydeB,BSU18110,ynfC,0.232,36785.082,0
BSU05130,ydeB,BSU21780,yplP,0.312,14143.772,0
BSU05150,ydeC,BSU05140,ydzE,0.341,41408.772,0
BSU05150,ydeC,BSU05170,ydeE,0.303,34097.46,0
BSU05170,ydeE,BSU05150,ydeC,0.366,10345.618,0
BSU05170,ydeE,BSU39090,yxiP,0.226,41787.515,0
BSU05170,ydeE,BSU40578,yyzK,0.153,44541.945,0
BSU05180,ydeF,BSU32170,dapF,0.378,21445.64,0
BSU05290,ydeP,BSU00180,yaaJ,0.296,42642.04,0
BSU05290,ydeP,BSU32460,pucM,0.346,41966.43,0
BSU05320,ydeS,BSU04390,ydbA,0.257,43150.39,0
BSU05320,ydeS,BSU05329,ydzO,0.458,10275.833,0
BSU05320,ydeS,BSU08050,yfjL,0.165,42448.948,0
BSU05320,ydeS,BSU24790,yqgX,0.245,43955.085,0
BSU05320,ydeS,BSU26760,yrdC,0.232,44144.738,0
BSU05320,ydeS,BSU33049,yvzF,0.194,41581.603,0
BSU05420,ydfI,BSU03690,yczF,0.222,41057.765,0
BSU05420,ydfI,BSU03700,gerKA,0.184,41833.2,0
BSU05420,ydfI,BSU03730,yclH,0.202,38578.02,0
BSU05420,ydfI,BSU05408,ydzP,0.304,17080.368,0
BSU05420,ydfI,BSU05409,ydzQ,0.318,15143.285,0
BSU05420,ydfI,BSU05430,ydfJ,0.985,36.655,1
BSU05420,ydfI,BSU05510,ydfQ,0.232,34795.192,0
BSU05420,ydfI,BSU06740,yefB,0.309,28830.478,0
BSU05420,ydfI,BSU07770,yfkS,0.206,42703.938,0
BSU05420,ydfI,BSU07780,yfkR,0.252,40999.685,0
BSU05420,ydfI,BSU07790,yfkQ,0.267,36413.56,0
BSU05420,ydfI,BSU08330,yfiN,0.743,1246.465,0
BSU05420,ydfI,BSU08400,yfiU,0.25,36134.882,0
BSU05420,ydfI,BSU10580,yhjO,0.133,38864.272,0
BSU05420,ydfI,BSU12380,uxaB,0.279,42884.34,0
BSU05420,ydfI,BSU13330,ykoL,0.185,41405.558,0
BSU05420,ydfI,BSU13770,ykvO,0.423,10532.827,0
BSU05420,ydfI,BSU14740,ylaD,0.24,40940.87,0
BSU05420,ydfI,BSU15069,ylzH,0.213,43181.93,0
BSU05420,ydfI,BSU17770,yndF,0.235,42721.445,0
BSU05420,ydfI,BSU17830,yndM,0.17,41207.925,0
BSU05420,ydfI,BSU18140,ynfE,0.259,26139.885,0
BSU05420,ydfI,BSU18950,yozL,0.185,38693.228,0
BSU05420,ydfI,BSU19020,yobN,0.256,35354.838,0
BSU05420,ydfI,BSU22040,bpsB,0.196,32073.972,0
BSU05420,ydfI,BSU22300,yppC,0.299,19093.815,0
BSU05420,ydfI,BSU23710,polY2,0.251,37539.39,0
BSU05420,ydfI,BSU23930,yqjC,0.46,2769.565,0
BSU05420,ydfI,BSU23940,yqjB,0.219,41912.077,0
BSU05420,ydfI,BSU25940,yqcD,0.202,39192.35,0
BSU05420,ydfI,BSU25970,yqcA,0.1,40905.452,0
BSU05420,ydfI,BSU25990,yqbS,0.139,43245.175,0
BSU05420,ydfI,BSU26040,yqbN/2,0.142,43605.192,0
BSU05420,ydfI,BSU26089,yqzN,0.034,26954.643,0
BSU05420,ydfI,BSU26090,yqbJ,0.088,41815.308,0
BSU05420,ydfI,BSU26140,yqbE,0.154,41797.005,0
BSU05420,ydfI,BSU26310,yqaH,0.033,20173.555,0
BSU05420,ydfI,BSU26320,yqaG,0.119,35236.158,0
BSU05420,ydfI,BSU26330,yqdA,0.073,30130.505,0
BSU05420,ydfI,BSU26540,yrkE,0.18,38973.043,0
BSU05420,ydfI,BSU26660,yrdN,0.241,34246.78,0
BSU05420,ydfI,BSU27009,yrzP,0.432,18117.062,0
BSU05420,ydfI,BSU31590,yufS,0.271,40080.25,0
BSU05420,ydfI,BSU32500,pucB,0.155,37695.445,0
BSU05420,ydfI,BSU33550,yvaC,0.54,3943.608,0
BSU05420,ydfI,BSU33850,yvbG,0.192,41433.88,0
BSU05420,ydfI,BSU34090,yvfR,0.23,43943,0
BSU05420,ydfI,BSU36740,ywmC,0.313,27072.173,0
BSU05420,ydfI,BSU37200,ywjD,0.169,33348.158,0
BSU05420,ydfI,BSU37250,narI,0.112,43603.16,0
BSU05640,ydgG,BSU05650,ydgH,0.551,9379.903,0
BSU05670,ydgJ,BSU05660,ydgI,0.44,40936.522,0
BSU05700,ydhC,BSU09950,prsA,0.363,16427.417,0
BSU05700,ydhC,BSU22230,ypqE,0.202,42071.298,0
BSU05700,ydhC,BSU22950,ypdA,0.203,38944.798,0
BSU05700,ydhC,BSU23520,fur,0.258,40559.522,0
BSU05700,ydhC,BSU23610,nudF,0.214,41219.54,0
BSU05700,ydhC,BSU28610,zapA,0.23,37927.89,0
BSU05700,ydhC,BSU29840,ytpP,0.273,26482.877,0
BSU05700,ydhC,BSU37950,ywdI,0.252,44007.185,0
BSU05700,ydhC,BSU38020,pdxK,0.212,41583.865,0
BSU05700,ydhC,BSU40480,yycB,-0.23,42007.332,0
BSU05270,ydzF,BSU05260,ydeN,0.494,3424.165,0
BSU05270,ydzF,BSU07990,yfjR,0.27,36843.533,0
BSU05270,ydzF,BSU21690,msrA,0.273,28804.295,0
BSU05270,ydzF,BSU21880,ypgR,0.206,33998.315,0
BSU05270,ydzF,BSU26810,yrpC,0.15,44294.79,0
BSU05270,ydzF,BSU36080,ywrF,0.172,42006.91,0
BSU07010,yesS,BSU06960,yesN,0.205,37211.537,0
BSU07010,yesS,BSU06970,yesO,0.585,4831.135,0
BSU07010,yesS,BSU06980,yesP,0.638,2603.6,0
BSU07010,yesS,BSU06990,yesQ,0.795,826.25,0
BSU07010,yesS,BSU07000,yesR,0.638,5021.075,0
BSU07010,yesS,BSU07020,yesT,0.935,237.3,1
BSU07010,yesS,BSU07030,yesU,0.899,357.695,1
BSU07010,yesS,BSU07040,yesV,0.865,920.215,1
BSU07010,yesS,BSU07050,yesW,0.932,267.06,1
BSU07010,yesS,BSU07060,yesX,0.95,173.16,1
BSU07010,yesS,BSU07070,yesY,0.898,433.54,1
BSU07010,yesS,BSU07080,yesZ,0.958,369.445,1
BSU07010,yesS,BSU07090,yetA,0.479,11363.27,0
BSU07010,yesS,BSU12320,yjmC,0.182,38817.022,0
BSU07010,yesS,BSU12330,yjmD,0.197,37619.103,0
BSU07010,yesS,BSU12340,uxuA,0.195,40058.973,0
BSU07010,yesS,BSU12350,yjmF,0.182,42553.088,0
BSU07010,yesS,BSU12360,exuT,0.197,38651.533,0
BSU07010,yesS,BSU30090,yteU,0.377,20404.498,0
BSU07010,yesS,BSU30100,yteT,0.506,4603.132,0
BSU07010,yesS,BSU30110,yteS,0.598,7011.13,0
BSU07010,yesS,BSU30120,yteR,0.55,21540.715,0
BSU07010,yesS,BSU30135,yteP,0.389,41479.145,0
BSU07220,yetL,BSU07230,yetM,-0.985,70.03,-1
BSU06860,yezE,BSU05590,ydgD,0.254,30548.638,0
BSU08370,yfiR,BSU04420,ydbC,0.186,33215.933,0
BSU08370,yfiR,BSU08390,yfiT,0.263,39810.01,0
BSU08370,yfiR,BSU10990,yitH,0.261,43665.565,0
BSU08370,yfiR,BSU11000,yitI,0.242,43625.405,0
BSU08370,yfiR,BSU17080,pksA,0.194,38495.062,0
BSU08370,yfiR,BSU21830,ypjQ,0.293,43462.5,0
BSU08370,yfiR,BSU36690,rapB,0.247,42890.495,0
BSU08410,yfiV,BSU03150,aroK,0.222,43587.082,0
BSU08410,yfiV,BSU21800,ypkP,0.253,42249.95,0
BSU08410,yfiV,BSU21860,yphP,0.229,42923.855,0
BSU08410,yfiV,BSU24790,yqgX,0.228,42862.975,0
BSU08410,yfiV,BSU30570,ytmB,0.326,39182.562,0
BSU08410,yfiV,BSU32190,yuzB,0.314,26423.74,0
BSU08410,yfiV,BSU40980,yyaB,0.247,42552.848,0
BSU07390,yfmP,BSU07400,yfmO,-0.984,31.555,-1
BSU07390,yfmP,BSU08540,yfhI,-0.167,43146.125,0
BSU07390,yfmP,BSU08990,yhbI,-0.186,41946.073,0
BSU07390,yfmP,BSU35090,yvmA,-0.267,31550.65,0
BSU07390,yfmP,BSU40022,yxaC,-0.312,22910.91,0
BSU07390,yfmP,BSU40880,exoA,-0.195,35364.018,0
BSU08990,yhbI,BSU09000,yhbJ,0.374,41792.853,0
BSU08990,yhbI,BSU09010,yhcA,0.334,41056.515,0
BSU08990,yhbI,BSU09020,yhcB,0.311,42918.567,0
BSU08990,yhbI,BSU10150,yhgD,0.24,35715.493,0
BSU08990,yhbI,BSU37490,speB,0.163,41632.103,0
BSU09060,yhcF,BSU06110,ydjA,0.292,41799.412,0
BSU09060,yhcF,BSU09050,yhcE,0.435,41663.53,0
BSU09060,yhcF,BSU09070,yhcG,0.442,41199.005,0
BSU09060,yhcF,BSU09080,yhcH,0.412,41340.72,0
BSU09060,yhcF,BSU12671,xkdN,0.293,41783.022,0
BSU09060,yhcF,BSU30460,ytrA,0.316,29639.248,0
BSU09060,yhcF,BSU35640,lytA,0.283,40950.93,0
BSU09060,yhcF,BSU36370,ywpB,0.228,34588.382,0
BSU09060,yhcF,BSU37950,ywdI,0.184,43008.168,0
BSU09060,yhcF,BSU40860,yyaH,0.241,42691.375,0
BSU10150,yhgD,BSU08990,yhbI,0.234,34544.607,0
BSU10150,yhgD,BSU10160,yhgE,0.434,19563.26,0
BSU13340,ykoM,BSU06960,yesN,0.237,41432.915,0
BSU13340,ykoM,BSU09880,yhaR,0.185,38341.283,0
BSU13340,ykoM,BSU24600,sinI,0.238,40440.848,0
BSU13340,ykoM,BSU24780,yqgY,0.2,30944.185,0
BSU13340,ykoM,BSU28700,ysfE,0.23,42199.033,0
BSU13480,ykrK,BSU00680,hprT,-0.181,42269.287,0
BSU13480,ykrK,BSU09850,yhaU,-0.414,8401.323,0
BSU13480,ykrK,BSU09860,yhaT,-0.408,16539.408,0
BSU13480,ykrK,BSU09870,yhaS,-0.269,32722.597,0
BSU13480,ykrK,BSU10480,yhjE,-0.183,43116.088,0
BSU13480,ykrK,BSU13430,ykoX,-0.482,15578.535,0
BSU13480,ykrK,BSU13490,htpX,-1.228,20.53,-1
BSU13480,ykrK,BSU26610,yrkA,-0.546,7872.11,0
BSU13480,ykrK,BSU31640,mrpE,-0.298,41023.52,0
BSU13480,ykrK,BSU31660,mrpG,-0.346,26958.493,0
BSU13480,ykrK,BSU37800,sivA,0.188,35995.28,0
BSU13480,ykrK,BSU39170,yxzG,0.175,42729.89,0
BSU13480,ykrK,BSU39210,yxiF,0.179,42848.577,0
BSU13480,ykrK,BSU39220,yxxG,0.181,40997.325,0
BSU13480,ykrK,BSU39230,wapA,0.178,40785.16,0
BSU13760,ykvN,BSU04750,ydcF,0.272,41413.137,0
BSU13760,ykvN,BSU05140,ydzE,0.246,41306.533,0
BSU13760,ykvN,BSU17510,ynaC,0.199,43026.51,0
BSU13760,ykvN,BSU18709,yozT,0.236,43241.485,0
BSU13760,ykvN,BSU24660,yqzE,0.209,42590.228,0
BSU13760,ykvN,BSU25780,arsC,0.237,42395.863,0
BSU13760,ykvN,BSU26110,yqbH,0.29,41536.452,0
BSU13760,ykvN,BSU26250,yqaN,0.321,40660.03,0
BSU13760,ykvN,BSU26558,yrzM,0.323,40513.395,0
BSU13760,ykvN,BSU27210,yrhF,0.208,42063.753,0
BSU13870,ykvZ,BSU01540,salA,0.256,43738.707,0
BSU13870,ykvZ,BSU08220,yfiC,0.153,42656.215,0
BSU13870,ykvZ,BSU13880,glcT,0.268,29146.123,0
BSU13870,ykvZ,BSU30500,ytpB,0.241,42534.427,0
BSU13870,ykvZ,BSU30510,ytpA,0.227,42604.323,0
BSU13870,ykvZ,BSU35790,pmi,0.225,36553.08,0
BSU14730,ylaC,BSU03359,yczL,0.246,41441.005,0
BSU14730,ylaC,BSU05140,ydzE,0.235,34982.88,0
BSU14730,ylaC,BSU05290,ydeP,0.223,40997.35,0
BSU14730,ylaC,BSU05750,fra,0.186,43447.463,0
BSU14730,ylaC,BSU08740,ygzB,0.238,41989.272,0
BSU14730,ylaC,BSU09680,nhaC,0.377,39787.25,0
BSU14730,ylaC,BSU10640,sbcD,0.319,40662.085,0
BSU14730,ylaC,BSU11570,cwlQ,0.25,41363.685,0
BSU14730,ylaC,BSU11790,yjcA,0.362,40168.96,0
BSU14730,ylaC,BSU12519,yjzJ,0.252,40791.565,0
BSU14730,ylaC,BSU12550,xtrA,0.293,40818,0
BSU14730,ylaC,BSU13160,ohrB,0.323,40311.095,0
BSU14730,ylaC,BSU14210,ykuT,0.293,23499.822,0
BSU14730,ylaC,BSU14710,ylaA,0.623,2197.085,1
BSU14730,ylaC,BSU14720,ylaB,0.935,601.635,1
BSU14730,ylaC,BSU14740,ylaD,0.327,41049.363,1
BSU14730,ylaC,BSU15270,sbp,0.372,40336.7,0
BSU14730,ylaC,BSU17470,ynxB,0.207,43076.175,0
BSU14730,ylaC,BSU17510,ynaC,0.238,40911.075,0
BSU14730,ylaC,BSU17560,ynaI,0.32,40741.75,0
BSU14730,ylaC,BSU21760,ypmP,0.29,41339.455,0
BSU14730,ylaC,BSU23700,yqjX,0.281,40779.885,0
BSU14730,ylaC,BSU24660,yqzE,0.165,43425.105,0
BSU14730,ylaC,BSU26300,yqaI,0.402,40077.985,0
BSU14730,ylaC,BSU26720,azlB,0.217,42970.305,0
BSU14730,ylaC,BSU26770,yrdB,0.287,41039.732,0
BSU14730,ylaC,BSU30700,ytiA,0.348,40222.325,0
BSU14730,ylaC,BSU31319,yuzI,0.328,40625.295,0
BSU14730,ylaC,BSU31321,mstX,0.401,40134.88,0
BSU14730,ylaC,BSU32719,yuzK,0.37,40149.21,0
BSU14730,ylaC,BSU32849,yuzL,0.333,40214.78,0
BSU14730,ylaC,BSU33290,fhuC,0.323,40471.33,0
BSU14730,ylaC,BSU33650,yvzC,0.331,36366.305,0
BSU14730,ylaC,BSU35810,gerBB,0.264,41284.155,0
BSU14730,ylaC,BSU36370,ywpB,0.236,41134.345,0
BSU14730,ylaC,BSU39510,yxeL,0.257,41884.59,0
BSU14730,ylaC,BSU40060,gntK,0.228,41933.495,0
BSU14730,ylaC,BSU40259,yyzG,0.284,41160.305,0
BSU14730,ylaC,BSU40640,yybH,0.268,41834.223,0
BSU16810,ymfC,BSU08340,padR,0.204,35959.555,0
BSU18760,yoaU,BSU01810,adaA,0.156,44258.595,0
BSU18760,yoaU,BSU17770,yndF,0.148,43992.628,0
BSU18760,yoaU,BSU18200,nrnB,0.149,41967.375,0
BSU18760,yoaU,BSU18660,yoaM,0.23,35977.152,0
BSU18760,yoaU,BSU22050,bpsA,0.245,27988.645,0
BSU18760,yoaU,BSU23940,yqjB,0.173,42531.64,0
BSU18760,yoaU,BSU26380,yqaB,0.149,43151.228,0
BSU18760,yoaU,BSU26749,yrdD/2,0.195,41492.455,0
BSU18760,yoaU,BSU27420,yrrI,0.153,44215.552,0
BSU18760,yoaU,BSU27570,yrzK,0.165,38717.747,0
BSU18760,yoaU,BSU31300,yugS,0.219,38885.702,0
BSU18760,yoaU,BSU32950,yusW,0.462,13711.515,0
BSU18850,yobD,BSU12510,xre,0.288,39138.27,0
BSU18850,yobD,BSU14080,ykuH,0.254,26902.493,0
BSU18850,yobD,BSU17060,ymzD,0.332,41371.58,0
BSU18850,yobD,BSU17530,ynaE,0.289,35472.185,0
BSU18850,yobD,BSU17540,ynaF,0.368,15018.81,0
BSU18850,yobD,BSU17550,ynaG,0.334,20247.65,0
BSU18850,yobD,BSU17559,ynzI,0.316,24015.65,0
BSU18850,yobD,BSU17660,yncF,0.24,39532.735,0
BSU18850,yobD,BSU18849,yozV,0.251,40667.55,0
BSU18850,yobD,BSU18870,yozI,0.374,37259.555,0
BSU18850,yobD,BSU18970,yobI,0.218,33764.043,0
BSU18850,yobD,BSU18979,yoyA,0.237,35080.912,0
BSU18850,yobD,BSU22720,cheR,0.291,30341.312,0
BSU18850,yobD,BSU23720,yqzH,0.258,43472.95,0
BSU18850,yobD,BSU26350,sknR,0.3,41831.967,0
BSU18850,yobD,BSU26730,yrdF,0.211,42592.872,0
BSU19050,yobQ,BSU15340,ylmA,0.402,7822.998,0
BSU19050,yobQ,BSU17520,ynaD,0.154,42521.077,0
BSU19050,yobQ,BSU19040,csaA,0.438,6721.132,0
BSU19050,yobQ,BSU19060,yobR,0.616,13991.805,0
BSU19050,yobQ,BSU22810,yphF,0.227,44147.725,0
BSU19050,yobQ,BSU23670,yqkA,0.437,4435.637,0
BSU19050,yobQ,BSU23680,yqjZ,0.514,3093.835,0
BSU19050,yobQ,BSU23690,yqjY,0.437,12936.235,0
BSU19050,yobQ,BSU26720,azlB,0.269,42554.535,0
BSU19540,yodB,BSU05280,ydeO,-0.249,43439.537,0
BSU19540,yodB,BSU08230,catD,-0.89,464.235,-1
BSU19540,yodB,BSU08240,catE,-0.926,285.165,-1
BSU19540,yodB,BSU13030,ykhA,-0.366,40540.073,0
BSU19540,yodB,BSU15820,rpmB,-0.24,32345.61,0
BSU19540,yodB,BSU19230,azoR1,-0.897,614.265,-1
BSU19540,yodB,BSU19550,yodC,-0.779,939.035,-1
BSU19540,yodB,BSU24890,yqgN,-0.202,39554.618,0
BSU19540,yodB,BSU25100,zur,-0.182,43256.49,0
BSU19540,yodB,BSU25550,rpsT,-0.314,25786.455,0
BSU19540,yodB,BSU31070,yuaC,-0.192,36905.963,0
BSU19540,yodB,BSU36620,ywnB,-0.459,15171.603,0
BSU19540,yodB,BSU36630,ywnA,-0.508,5307.46,0
BSU19540,yodB,BSU39550,yxeH,-0.304,41928.755,0
BSU18420,yofA,BSU01000,secE,0.324,41749.967,0
BSU18420,yofA,BSU02500,ycbG,0.285,42035.393,0
BSU18420,yofA,BSU05460,ydfL,0.276,43271.283,0
BSU18420,yofA,BSU06076,ydzW/3,0.236,41793.885,0
BSU18420,yofA,BSU09600,yhdU,0.288,31517.725,0
BSU18420,yofA,BSU09610,yhdV,0.486,7859.712,0
BSU18420,yofA,BSU09620,yhdW,0.257,42353.177,0
BSU18420,yofA,BSU14850,ftsW,0.977,134.03,1
BSU18420,yofA,BSU15110,ylbQ,0.467,4684.493,0
BSU18420,yofA,BSU15410,ylmH,0.21,42989.015,0
BSU18420,yofA,BSU16810,ymfC,0.366,32744.882,0
BSU18420,yofA,BSU17940,yneI,0.307,41745.348,0
BSU18420,yofA,BSU19220,yocI,0.34,34126.262,0
BSU18420,yofA,BSU21730,ypmS,0.397,19005.838,0
BSU18420,yofA,BSU21740,ypmR,0.373,20089.533,0
BSU18420,yofA,BSU21910,metA,0.225,40360.882,0
BSU18420,yofA,BSU21990,ypdQ,0.299,41574.372,0
BSU18420,yofA,BSU23660,yqkB,0.257,41320.865,0
BSU18420,yofA,BSU23780,yqjQ,0.288,34934.7,0
BSU18420,yofA,BSU23790,yqjP,0.249,42691.228,0
BSU18420,yofA,BSU27110,yrhO,0.239,44019.942,0
BSU18420,yofA,BSU29620,hisJ,0.34,41580.448,0
BSU18420,yofA,BSU36300,glcR,0.167,43214.26,0
BSU18420,yofA,BSU37990,ywdE,0.519,5632.04,0
BSU18420,yofA,BSU38000,ywdD,0.503,3717.3,0
BSU18420,yofA,BSU38018,ywzG,0.24,37362.055,0
BSU18740,yozG,BSU18730,yoaS,0.456,40107.665,0
BSU18740,yozG,BSU18750,yoaT,0.482,33987.73,0
BSU21780,yplP,BSU05130,ydeB,0.309,12197.58,0
BSU21780,yplP,BSU21700,ypoP,0.25,42125.62,0
BSU21780,yplP,BSU21790,yplQ,0.517,3992.89,0
BSU21700,ypoP,BSU08740,ygzB,0.262,30835.145,0
BSU21700,ypoP,BSU17710,tatAC,0.202,43692.655,0
BSU21700,ypoP,BSU21720,ypmT,0.264,29145.115,0
BSU21700,ypoP,BSU21780,yplP,0.22,39713.38,0
BSU21700,ypoP,BSU26900,yraL,0.306,24410.292,0
BSU26870,yraN,BSU16090,sucC,0.274,34640.603,0
BSU26870,yraN,BSU17520,ynaD,0.215,44056.963,0
BSU26870,yraN,BSU19050,yobQ,0.251,35610.35,0
BSU26870,yraN,BSU22120,kdgR,0.296,23851.647,0
BSU26870,yraN,BSU26860,yraO,0.596,2244.29,0
BSU26870,yraN,BSU28420,ysmA,0.307,27906.95,0
BSU26870,yraN,BSU30360,yttA,0.287,32653.61,0
BSU26430,yrkP,BSU12880,ykcB,0.277,9837.95,1
BSU26430,yrkP,BSU12890,ykcC,0.227,24757.627,1
BSU26430,yrkP,BSU23790,yqjP,0.149,43267.8,0
BSU26430,yrkP,BSU26410,yrkR,0.776,1025.805,1
BSU26430,yrkP,BSU26420,yrkQ,0.797,949.71,1
BSU26430,yrkP,BSU26450,yrkN,0.627,2038.9,1
BSU26430,yrkP,BSU26619,yrzO,0.191,44627.052,0
BSU28400,ysmB,BSU17680,thyA,0.314,23919.283,0
BSU28400,ysmB,BSU22200,cotD,0.287,22559.057,0
BSU28400,ysmB,BSU25160,ispH,0.248,34352.225,0
BSU28400,ysmB,BSU25560,holA,0.327,26078.013,0
BSU28400,ysmB,BSU28390,racE,0.809,936.435,0
BSU28400,ysmB,BSU29790,murC,0.196,38991.963,0
BSU28400,ysmB,BSU36760,murAA,0.295,33287.993,0
BSU30150,ytdP,BSU02340,gltP,0.287,40214.665,0
BSU30150,ytdP,BSU06940,yesL,0.263,41843.567,0
BSU30150,ytdP,BSU06950,yesM,0.314,28348.838,0
BSU30150,ytdP,BSU09190,yhcR,0.182,33608.882,0
BSU30150,ytdP,BSU11100,nprB,0.199,43224.36,0
BSU30150,ytdP,BSU18410,ggt,0.302,41120.268,0
BSU30150,ytdP,BSU31190,yulD,0.242,42017.463,0
BSU29400,ytlI,BSU29280,ytnM,0.789,441.615,1
BSU29400,ytlI,BSU29290,ytnL,0.786,594.435,1
BSU29400,ytlI,BSU29300,ribR,0.79,484.025,1
BSU29400,ytlI,BSU29310,ytnJ,0.823,265.16,1
BSU29400,ytlI,BSU29320,ytnI,0.736,645.665,1
BSU29400,ytlI,BSU29330,ytmO,0.843,260.505,1
BSU29400,ytlI,BSU29340,tcyN,0.819,392.205,1
BSU29400,ytlI,BSU29350,tcyM,0.802,295.785,1
BSU29400,ytlI,BSU29360,tcyL,0.784,444.885,1
BSU29400,ytlI,BSU29370,tcyK,0.747,381.31,1
BSU29400,ytlI,BSU29380,tcyJ,0.718,514.63,1
BSU29400,ytlI,BSU29390,ytmI,0.74,637.87,1
BSU29400,ytlI,BSU39470,yxeP,-0.155,35717.825,0
BSU29400,ytlI,BSU39480,yxeO,-0.136,42241.25,0
BSU29400,ytlI,BSU39490,yxeN,-0.16,32910.452,0
BSU29400,ytlI,BSU39500,yxeM,-0.159,27204.972,0
BSU29400,ytlI,BSU39520,yxeK,-0.196,24611.097,0
BSU30460,ytrA,BSU04490,ydbJ,-0.283,13001.253,0
BSU30460,ytrA,BSU04500,ydbK,-0.193,34505.915,0
BSU30460,ytrA,BSU09890,yhaQ,-0.297,42827.045,0
BSU30460,ytrA,BSU09900,yhaP,-0.313,41699.092,0
BSU30460,ytrA,BSU15190,mraY,-0.253,42737.332,0
BSU30460,ytrA,BSU15200,murD,-0.257,43319.135,0
BSU30460,ytrA,BSU17800,yndJ,-0.223,43464.147,0
BSU30460,ytrA,BSU17810,yndK,-0.378,41332.147,0
BSU30460,ytrA,BSU30410,ytrF,-0.834,916.605,-1
BSU30460,ytrA,BSU30420,ytrE,-0.84,836.16,-1
BSU30460,ytrA,BSU30430,ytrD,-0.899,569.685,-1
BSU30460,ytrA,BSU30440,ytrC,-0.906,487.07,-1
BSU30460,ytrA,BSU30450,ytrB,-0.84,658.02,-1
BSU30460,ytrA,BSU31620,mrpC,-0.215,37414.607,0
BSU30460,ytrA,BSU36480,ywoD,-0.345,22166.72,-1
BSU30460,ytrA,BSU36490,ywoC,-0.361,24586.605,-1
BSU30460,ytrA,BSU36500,ywoB,-0.705,1348.5,-1
